Epoch (UTC),Epoch (MJD),q0,q1,q2,q3
Mar 16 2025 20:30:00.000000000,60750.854594907403,0.32390752504715,0.67941261169889,0.27180983463557,0.59966788273651
Mar 16 2025 20:31:00.000000000,60750.855289351843,0.32387111041251,0.67937464915654,0.27185047773847,0.59971213522502
Mar 16 2025 20:32:00.000000000,60750.855983796289,0.32383469371297,0.67933668228166,0.27189111910644,0.59975638388915
Mar 16 2025 20:33:00.000000000,60750.856678240736,0.32379827494835,0.67929871107406,0.27193175873968,0.59980062872915
Mar 16 2025 20:34:00.000000000,60750.857372685183,0.32376185411993,0.67926073553505,0.27197239663678,0.59984486974345
Mar 16 2025 20:35:00.000000000,60750.858067129622,0.32372543122585,0.67922275566273,0.27201303279980,0.59988910693431
Mar 16 2025 20:36:00.000000000,60750.858761574069,0.32368900626801,0.67918477145906,0.27205366722661,0.59993334029942
Mar 16 2025 20:37:00.000000000,60750.859456018516,0.32365257924603,0.67914678292363,0.27209429991767,0.59997756983926
Mar 16 2025 20:38:00.000000000,60750.860150462955,0.32361615015991,0.67910879005647,0.27213493087293,0.60002179555380
Mar 16 2025 20:39:00.000000000,60750.860844907402,0.32357971901052,0.67907079285846,0.27217556009146,0.60006601744200
Mar 16 2025 20:40:00.000000000,60750.861539351848,0.32354328579747,0.67903279132921,0.27221618757368,0.60011023550434
Mar 16 2025 20:41:00.000000000,60750.862233796288,0.32350685052160,0.67899478546960,0.27225681331864,0.60015444973979
Mar 16 2025 20:42:00.000000000,60750.862928240735,0.32347041318295,0.67895677527966,0.27229743732631,0.60019866014830
Mar 16 2025 20:43:00.000000000,60750.863622685181,0.32343397378092,0.67891876075876,0.27233805959737,0.60024286673062
Mar 16 2025 20:44:00.000000000,60750.864317129621,0.32339753231698,0.67888074190844,0.27237868013016,0.60028706948494
Mar 16 2025 20:45:00.000000000,60750.865011574067,0.32336108879115,0.67884271872873,0.27241929892466,0.60033126841124
Mar 16 2025 20:46:00.000000000,60750.865706018514,0.32332464320285,0.67880469121901,0.27245991598154,0.60037546351025
Mar 16 2025 20:47:00.000000000,60750.866400462954,0.32328819555291,0.67876665938016,0.27250053129983,0.60041965478092
Mar 16 2025 20:48:00.000000000,60750.8670949074,0.32325174584137,0.67872862321221,0.27254114487952,0.60046384222324
Mar 16 2025 20:49:00.000000000,60750.867789351847,0.32321529406867,0.67869058271561,0.27258175672012,0.60050802583666
Mar 16 2025 20:50:00.000000000,60750.868483796294,0.32317884023483,0.67865253789041,0.27262236682159,0.60055220562116
Mar 16 2025 20:51:00.000000000,60750.869178240733,0.32314238434028,0.67861448873704,0.27266297518346,0.60059638157621
Mar 16 2025 20:52:00.000000000,60750.86987268518,0.32310592638485,0.67857643525533,0.27270358180591,0.60064055370202
Mar 16 2025 20:53:00.000000000,60750.870567129627,0.32306946636981,0.67853837744659,0.27274418668755,0.60068472199707
Mar 16 2025 20:54:00.000000000,60750.871261574066,0.32303300429393,0.67850031530956,0.27278478982972,0.60072888646282
Mar 16 2025 20:55:00.000000000,60750.871956018513,0.32299654015890,0.67846224884598,0.27282539123055,0.60077304709725
Mar 16 2025 20:56:00.000000000,60750.872650462959,0.32296007396350,0.67842417805459,0.27286599089140,0.60081720390182
Mar 16 2025 20:57:00.000000000,60750.873344907399,0.32292360570900,0.67838610293671,0.27290658881087,0.60086135687500
Mar 16 2025 20:58:00.000000000,60750.874039351846,0.32288713539521,0.67834802349215,0.27294718498914,0.60090550601702
Mar 16 2025 20:59:00.000000000,60750.874733796292,0.32285066302257,0.67830993972137,0.27298777942573,0.60094965132734
Mar 16 2025 21:00:00.000000000,60750.875428240732,0.32281418859090,0.67827185162417,0.27302837212085,0.60099379280618
Mar 16 2025 21:01:00.000000000,60750.876122685178,0.32277771210147,0.67823375920189,0.27306896307308,0.60103793045201
Mar 16 2025 21:02:00.000000000,60750.876817129625,0.32274123355327,0.67819566245346,0.27310955228355,0.60108206426606
Mar 16 2025 21:03:00.000000000,60750.877511574065,0.32270475294736,0.67815756137999,0.27315013975108,0.60112619424703
Mar 16 2025 21:04:00.000000000,60750.878206018511,0.32266827028314,0.67811945598086,0.27319072547633,0.60117032039566
Mar 16 2025 21:05:00.000000000,60750.878900462958,0.32263178556208,0.67808134625762,0.27323130945767,0.60121444271015
Mar 16 2025 21:06:00.000000000,60750.879594907405,0.32259529878277,0.67804323220876,0.27327189169667,0.60125856119224
Mar 16 2025 21:07:00.000000000,60750.880289351844,0.32255880994687,0.67800511383605,0.27331247219146,0.60130267583988
Mar 16 2025 21:08:00.000000000,60750.880983796291,0.32252231905422,0.67796699113930,0.27335305094225,0.60134678665330
Mar 16 2025 21:09:00.000000000,60750.881678240738,0.32248582610484,0.67792886411853,0.27339362794901,0.60139089363247
Mar 16 2025 21:10:00.000000000,60750.882372685177,0.32244933109895,0.67789073277399,0.27343420321148,0.60143499677711
Mar 16 2025 21:11:00.000000000,60750.883067129624,0.32241283403699,0.67785259710613,0.27347477672918,0.60147909608669
Mar 16 2025 21:12:00.000000000,60750.88376157407,0.32237633491942,0.67781445711541,0.27351534850161,0.60152319156068
Mar 16 2025 21:13:00.000000000,60750.88445601851,0.32233983374582,0.67777631280144,0.27355591852920,0.60156728319954
Mar 16 2025 21:14:00.000000000,60750.885150462957,0.32230333051686,0.67773816416487,0.27359648681125,0.60161137100251
Mar 16 2025 21:15:00.000000000,60750.885844907403,0.32226682523235,0.67770001120552,0.27363705334795,0.60165545496979
Mar 16 2025 21:16:00.000000000,60750.886539351843,0.32223031789335,0.67766185392451,0.27367761813811,0.60169953510011
Mar 16 2025 21:17:00.000000000,60750.887233796289,0.32219380849948,0.67762369232141,0.27371818118218,0.60174361139393
Mar 16 2025 21:18:00.000000000,60750.887928240736,0.32215729705137,0.67758552639692,0.27375874247944,0.60178768385049
Mar 16 2025 21:19:00.000000000,60750.888622685183,0.32212078354843,0.67754735615040,0.27379930203055,0.60183175247049
Mar 16 2025 21:20:00.000000000,60750.889317129622,0.32208426799151,0.67750918158274,0.27383985983456,0.60187581725291
Mar 16 2025 21:21:00.000000000,60750.890011574069,0.32204775038085,0.67747100269420,0.27388041589121,0.60191987819747
Mar 16 2025 21:22:00.000000000,60750.890706018516,0.32201123071669,0.67743281948501,0.27392097020024,0.60196393530389
Mar 16 2025 21:23:00.000000000,60750.891400462955,0.32197470899882,0.67739463195498,0.27396152276186,0.60200798857239
Mar 16 2025 21:24:00.000000000,60750.892094907402,0.32193818522812,0.67735644010500,0.27400207357511,0.60205203800193
Mar 16 2025 21:25:00.000000000,60750.892789351848,0.32190165940398,0.67731824393446,0.27404262264067,0.60209608359325
Mar 16 2025 21:26:00.000000000,60750.893483796288,0.32186513152830,0.67728004344532,0.27408316995643,0.60214012534404
Mar 16 2025 21:27:00.000000000,60750.894178240735,0.32182860159902,0.67724183863544,0.27412371552466,0.60218416325681
Mar 16 2025 21:28:00.000000000,60750.894872685181,0.32179206961846,0.67720362950725,0.27416425934280,0.60222819732875
Mar 16 2025 21:29:00.000000000,60750.895567129621,0.32175553558538,0.67716541605945,0.27420480141222,0.60227222756134
Mar 16 2025 21:30:00.000000000,60750.896261574067,0.32171899950065,0.67712719829295,0.27424534173195,0.60231625395355
Mar 16 2025 21:31:00.000000000,60750.896956018514,0.32168246136492,0.67708897620842,0.27428588030129,0.60236027650459
Mar 16 2025 21:32:00.000000000,60750.897650462954,0.32164592117737,0.67705074980502,0.27432641712112,0.60240429521545
Mar 16 2025 21:33:00.000000000,60750.8983449074,0.32160937893887,0.67701251908365,0.27436695219050,0.60244831008510
Mar 16 2025 21:34:00.000000000,60750.899039351847,0.32157283464964,0.67697428404454,0.27440748550916,0.60249232111324
Mar 16 2025 21:35:00.000000000,60750.899733796294,0.32153628831013,0.67693604468816,0.27444801707662,0.60253632829935
Mar 16 2025 21:36:00.000000000,60750.900428240733,0.32149973991974,0.67689780101387,0.27448854689355,0.60258033164416
Mar 16 2025 21:37:00.000000000,60750.90112268518,0.32146318947953,0.67685955302280,0.27452907495876,0.60262433114638
Mar 16 2025 21:38:00.000000000,60750.901817129627,0.32142663698910,0.67682130071454,0.27456960127269,0.60266832680648
Mar 16 2025 21:39:00.000000000,60750.902511574066,0.32139008244995,0.67678304409063,0.27461012583370,0.60271231862268
